year,plot,column,row,accession,SampleName,DTF,DTH,PtHt,PcleLng,SdLen,TGW,SdWpPlot,SdW_z
2017,1210,11,135,PI-510546,S4C5_batch1,NA,NA,79,NA,NA,NA,42.48,-0.818633168
2017,1209,11,136,Ames-13753,S1G6_batch1,NA,NA,130,NA,NA,NA,97.93,-0.170075213
2017,1207,11,138,Gabi_2,NA,NA,NA,108,NA,NA,NA,65.31,-0.551607413
2018,1,2,5,D-12244,S8G12_batch2,44,96,155,38,2.0615,3.609,1696.88,1.245378266
2018,40,2,6,PI-614888,S50_batch3,47,113,122,35,NA,NA,1295,0.504252484
2018,41,2,7,PI-614888,S50_batch3,44,96,155,29,NA,NA,1473.5,0.833432717
2018,80,2,8,D-12215,NA,47,113,120,45,1.8535,2.601,170,-1.57041285
2018,81,2,9,CHEN-408,NA,49,97,155,37.5,2.094,3.932,1187.2,0.305453441
2018,120,2,10,Ames-13727,S1G9_batch1,44,97,140,35,2.032,3.248,910.25,-0.20528306
2018,121,2,11,Ames-13743,S1B8_batch1,44,113,135,30,1.98,3.472,1292.7,0.500010946
2018,160,2,12,D-12396,NA,51,122,145,37,2.0555,2.806,1246.8,0.4153646
2018,161,2,13,CHEN-370,S5E7_batch2,44,110,100,28,1.9275,2.849,444.3,-1.064563338
2018,200,2,14,CHEN-367,NA,47,122,110,35,1.9815,3.485,120,-1.662620198
2018,201,2,15,Ames-13750,S2D4_batch1,51,122,100,30,1.8685,2.551,484.5,-0.99042863
2018,240,2,16,D-12265,NA,49,122,130,60,2.081,3.7,1722.6,1.292809726
2018,241,2,17,D-12228,NA,44,113,140,30,1.7825,2.726,1628.7,1.119644326
2018,280,2,18,CHEN-303,NA,44,100,130,37.5,1.984,3.138,842.7,-0.329855187
2018,320,2,20,Regalona,S1C5_batch1,44,110,100,16,NA,NA,1360.7,0.62541294
2018,321,2,21,D-12126,NA,45,122,130,40,1.886,2.699,989.7,-0.058765584
2018,360,2,22,D-11955,S118_batch3,45,112,115,35,1.945,2.941,1429.3,0.751921421
2018,361,2,23,Ames-13732,S3F1_batch1,49,122,120,31,1.927,2.579,888.1,-0.246130915
2018,400,2,24,PI-634918,S3E5_batch1,47,100,130,20,1.8205,2.725,1443.6,0.778292723
2018,401,2,25,Regalona,S1C5_batch1,44,110,90,18,NA,NA,993,-0.052679899
2018,440,2,26,D-12149,NA,47,112,125,43,2.0935,3.688,2015.4,1.832775957
2018,441,2,27,D-12146,NA,46,122,125,35,1.6755,2.031,552.6,-0.864842222
2018,480,2,28,CHEN-421,NA,47,122,135,27.5,1.8535,2.723,1594.9,1.057312159
2018,521,2,31,CHEN-196,S5G8_batch2,56,127,170,65,NA,NA,NA,NA
2018,560,2,32,D-11948,NA,54,122,150,32.5,2.2385,4.188,1148.5,0.234084954
2018,561,2,33,D-11972,NA,47,112,115,40,2.0395,3.429,995.9,-0.047331873
2018,600,2,34,PI-614888,S50_batch3,43,103,115,30,NA,NA,693.5,-0.605001914
2018,601,2,35,CHEN-162,S2A8_batch1,44,112,140,45,NA,NA,NA,NA
2018,680,2,38,CHEN-83,S5F1_batch2,44,112,150,25,1.9675,3.186,1288.7,0.492634358
2018,681,2,39,CHEN-134,NA,43,112,100,40,1.7745,2.398,677.5,-0.634508266
2018,720,2,40,CHEN-334,NA,49,127,135,30,2.101,3.783,590.4,-0.795133466
2018,721,2,41,PI-614885,S1C9_batch1,43,103,135,30,NA,NA,1559.7,0.992398185
2018,760,2,42,PI-614881,S4F10_batch1,53,122,130,30,2.043,3,831.4,-0.350694048
2018,761,2,43,PI-614884,S2H7_batch1,44,112,90,20,2.0605,3.609,186,-1.540906498
2018,801,2,45,Ames-13737,S4F11_batch1,51,112,130,30,1.9355,3.089,1462.9,0.813884759
2018,840,2,46,Ames-13754,S2G4_batch1,47,112,145,30,1.973,3.465,952,-0.128289924
2018,841,2,47,Ames-13750,S2D4_batch1,47,112,130,25,1.897,3.1,609.6,-0.759725845
2018,880,2,48,Ames-13753,S1G6_batch1,56,122,120,20,1.9085,3.021,873.1,-0.27379312
2018,881,2,49,PI-614888,S50_batch3,44,112,110,45,NA,NA,434.7,-1.082267149
2018,921,2,51,PI-614930,S18_batch3,44,122,100,35,2.0415,3.376,240.8,-1.439847245
2018,960,2,52,Chadmo-12,S7G10_batch2,42,103,125,28,1.7335,2.659,1713.6,1.276212403
2018,961,2,53,Chadmo-13,S5F10_batch2,41,103,120,30,1.856,3.022,1399.6,0.697150257
2018,1000,2,54,NSL-91567,S2A6_batch1,40,103,80,28,1.9775,3.343,625.2,-0.730957152
2018,1001,2,55,D-10005,S2B7_batch1,44,103,140,40,2.2025,4,2484.9,2.698602956
2018,1040,2,56,D-12415,NA,43,112,120,53,1.809,2.622,1032.3,0.019795077
2018,1041,2,57,Regalona,S1C5_batch1,41,110,90,22,NA,NA,896.8,-0.230086837
2018,1080,2,58,CHEN-448,NA,49,127,140,56,1.6545,2.065,806.1,-0.397350966
2018,1081,2,59,CHEN-148,S1A4_batch2,46,122,143,60,NA,NA,NA,NA
2018,1120,2,60,CHEN-312,S1F7_batch2,41,122,90,46,1.816,2.195,645,-0.694443042
2018,1121,2,61,CHEN-203,S1H2_batch2,43,122,105,50,1.766,1.943,444.5,-1.064194508
2018,2,3,5,BEW-2,NA,45,113,130,28,1.9515,3.168,1670.2,1.196176425
2018,39,3,6,CHEN-119,S1D5_batch2,44,113,125,45,1.813,2.737,1267,0.452616369
2018,79,3,8,D-12076,NA,44,96,110,43,1.826,2.801,849.1,-0.318052647
2018,82,3,9,CHEN-169,NA,48,122,90,35,1.9775,3.164,69,-1.756671693
2018,119,3,10,CHEN-307,S7G13_batch2,48,113,140,36,1.96,2.973,2569.6,2.854802204
2018,159,3,12,Regalona,S1C5_batch1,43,110,110,NA,NA,NA,1406,0.708952797
2018,162,3,13,D-12034,S5E1_batch2,44,113,145,35,2.23,4.087,1442.2,0.775710917
2018,199,3,14,D-11917,NA,44,103,140,30,1.873,3.038,1042,0.037683302
2018,202,3,15,PI-614885,S1C9_batch1,44,103,145,28,NA,NA,1022.6,0.001906851
2018,239,3,16,D-12387,S2C5_batch1,44,122,110,40,1.8055,2.39,1171.3,0.276131505
2018,242,3,17,PI-614888,S50_batch3,44,100,130,33,NA,NA,706.2,-0.581581248
2018,319,3,20,D-9990,NA,53,122,150,43,2.112,3.436,1214.7,0.356167483
2018,322,3,21,D-12232,NA,44,113,150,40,1.93,3.205,1145.1,0.227814854
2018,362,3,23,PI-614885,S1C9_batch1,47,103,140,38,NA,NA,1263.3,0.445793025
2018,399,3,24,D-11916,S2E9_batch2,47,113,100,25,1.946,3.11,1190.4,0.311354712
2018,402,3,25,D-12135,S4C10_batch1,47,103,100,26,1.853,2.679,1103.8,0.151651585
2018,442,3,27,D-12400,NA,43,113,115,25,2.039,3.744,987.3,-0.063191537
2018,482,3,29,Regalona,S1C5_batch1,42,113,100,20,NA,NA,1308.2,0.528595224
2018,519,3,30,CHEN-213,NA,47,125,140,40,2.1515,4.177,322.1,-1.289918097
2018,522,3,31,CHEN-358,S4A2_batch1,51,122,170,45,1.989,2.982,1047.3,0.047457281
2018,559,3,32,BO-32,S2B2_batch1,45,100,100,17.5,1.7685,2.683,471.5,-1.01440254
2018,599,3,34,D-12246,NA,47,122,115,40,1.796,2.564,445,-1.063272435
2018,602,3,35,PI-634924,S1H9_batch1,47,100,140,25,2.041,3.73,1071.8,0.092638882
2018,639,3,36,PI-614885,S1C9_batch1,47,100,130,30,NA,NA,1306.4,0.52527576
2018,642,3,37,CHEN-199,S3D8_batch1,44,122,110,50,1.864,2.597,786.5,-0.433496247
2018,679,3,38,D-12304,NA,43,113,115,30,1.863,2.649,1436,0.764277206
2018,719,3,40,D-12027,S4B1_batch1,53,122,145,40,1.9455,2.95,1391.6,0.682397081
2018,722,3,41,PI-634917,NA,47,103,150,20,1.9455,3.245,895,-0.233406301
2018,759,3,42,PI-614888,S50_batch3,43,103,130,30,NA,NA,712.9,-0.569225463
2018,762,3,43,PI-614886,S185_batch3,47,113,135,35,2.043,4.097,1528.4,0.934676385
2018,799,3,44,Ames-13753,S1G6_batch1,50,113,115,30,2.0255,3.276,323.1,-1.28807395
2018,802,3,45,PI-510542,NA,44,103,100,35,1.79,2.931,1055.1,0.061841628
2018,839,3,46,Ames-13760,S1G10_batch1,NA,103,115,30,1.78025,2.816,1051.1,0.05446504
2018,842,3,47,Regalona,S1C5_batch1,43,103,100,20,NA,NA,903.3,-0.218099881
2018,879,3,48,Ames-13755,S2E4_batch1,44,113,130,27.5,2.0035,3.576,1622.6,1.108395029
2018,882,3,49,Ames-13752,NA,44,103,115,35,2.0525,3.63,560.3,-0.85064229
2018,922,3,51,PI-614928,S224_batch3,47,122,125,48,2.089,3.312,147.2,-1.612459401
2018,959,3,52,Chadmo-11,NA,43,103,115,26,1.807,2.856,1795,1.426325966
2018,962,3,53,Chadmo-14,S1D9_batch2,51,103,110,28,1.792,2.635,1152.2,0.240908298
2018,999,3,54,PI-614929,S2B6_batch1,39,122,80,34,1.9815,3.006,564.3,-0.843265702
2018,1002,3,55,PI-614888,S50_batch3,44,103,120,40,NA,NA,665.6,-0.656453615
2018,1039,3,56,CHEN-141,S3H9_batch1,43,122,82,38,1.912,2.688,1090.7,0.127493259
2018,1042,3,57,CHEN-299,S3B9_batch1,39,122,100,37,1.7615,1.98,654.5,-0.676923646
2018,1079,3,58,D-11933,S7A13_batch2,56,NA,130,30,1.7385,2.206,122.3,-1.65837866
2018,1082,3,59,CHEN-436,S8C2_batch2,44,127,100,60,1.4745,1.095,175.6,-1.560085627
2018,1119,3,60,CHEN-487,S5D2_batch2,45,122,140,38,2.1505,3.4,1890.7,1.60281083
2018,1122,3,61,PI-614885,S1C9_batch1,45,103,133,38,NA,NA,NA,NA
2018,3,4,5,D-9991,NA,44,96,129,36,1.831,2.522,663.76,-0.659846845
2018,38,4,6,Ames-22153,S870_batch3,44,97,115,35,2.0785,3.578,1597.72,1.062512653
2018,43,4,7,BO-16,S1A9_batch1,44,97,110,27,1.8495,3.138,681.8,-0.626578434
2018,78,4,8,Regalona,S1C5_batch1,43,97,90,23,NA,NA,1192.2,0.314674176
2018,83,4,9,D-12112,S7A2_batch2,51,122,183,37.5,NA,NA,1722.3,1.292256482
2018,118,4,10,CHEN-223,NA,47,NA,145,38,2.108,4.01,1284.5,0.484888941
2018,123,4,11,CHEN-374,S5B5_batch2,47,103,140,40,1.995,2.94,1334,0.576174216
2018,158,4,12,D-10070,NA,47,113,140,31,1.833,3.07,1092,0.129890651
2018,163,4,13,CHEN-451,S5B1_batch2,47,103,95,30,1.902,3.24,429.2,-1.092409957
2018,198,4,14,PI-614885,S1C9_batch1,47,103,140,NA,NA,NA,1584.1,1.037395371
2018,203,4,15,BET-1,S692_batch3,44,113,100,25,1.942,3.05,520,-0.924961413
2018,238,4,16,D-11942,S6F4_batch2,44,122,110,35,1.839,2.833,1291.8,0.498351214
2018,243,4,17,Ames-22154,NA,45,104,140,34,1.818,2.928,1836.1,1.502120406
2018,278,4,18,D-12276,NA,49,113,125,37.5,2.0465,2.95,870,-0.279509975
2018,283,4,19,Regalona,S1C5_batch1,42,104,100,19,NA,NA,994.3,-0.050282508
2018,323,4,21,Regalona,S1C5_batch1,43,110,100,25,NA,NA,1184.2,0.299921001
2018,358,4,22,D-12132,S117_batch3,43,122,100,35,1.82,2.531,528.5,-0.909286163
2018,363,4,23,D-11997,NA,44,104,130,36,1.9065,2.994,932.5,-0.16425079
2018,398,4,24,CHEN-272,NA,49,113,145,20,1.9725,3.37,2195.8,2.165460069
2018,403,4,25,CHEN-430,S3D3_batch1,44,104,105,26,1.7765,2.8,527.6,-0.910945896
2018,438,4,26,Regalona,S1C5_batch1,44,110,110,18,NA,NA,1184.6,0.300658659
2018,443,4,27,Ames-13747,S5D4_batch2,44,113,170,30,2.0395,3.674,1708.3,1.266438424
2018,478,4,28,CHEN-338,NA,47,113,170,37.5,2.0635,3.435,1903,1.625493838
2018,483,4,29,CHEN-323,S1F2_batch2,47,113,130,35,1.872,2.746,709.8,-0.574942319
2018,518,4,30,D-11977,NA,51,113,170,50,2.1115,4.431,1351.5,0.608446788
2018,523,4,31,PI-614885,S1C9_batch1,45,104,130,28,NA,NA,1776.4,1.392024832
2018,558,4,32,D-12360,NA,44,113,117.5,30,1.8135,2.547,451.6,-1.051101065
2018,563,4,33,CHEN-316,S569_batch3,44,122,170,35,2.105,3.904,1934.4,1.683400053
2018,598,4,34,D-12261,S6D2_batch2,44,122,140,35,1.773,2.804,1116.9,0.17580991
2018,603,4,35,D-11889,S2C10_batch1,43,122,90,20,1.8835,3.156,136.4,-1.632376188
2018,638,4,36,CHEN-140,S3E4_batch1,51,122,145,45,2.077,3.432,3509.3,4.587747106
2018,643,4,37,PI-614888,S50_batch3,44,104,110,30,NA,NA,458.1,-1.03911411
2018,683,4,39,D-10001,NA,46,113,105,40,1.8255,2.604,633.8,-0.715097488
2018,718,4,40,CHEN-190,S8D2_batch2,46,110,105,22.5,NA,NA,418.5,-1.112142329
2018,723,4,41,D-11891,S208_batch3,44,113,170,40,1.992,3.754,2649.5,3.002149546
2018,758,4,42,PI-614880,S2B1_batch1,49,104,120,25,1.688,2.517,435,-1.081713905
2018,763,4,43,PI-614888,S50_batch3,42,104,120,30,1.839,2.389,717.1,-0.561480046
2018,798,4,44,Gabi_2,NA,44,122,95,20,2.108,3.43,35.6,-1.818266202
2018,803,4,45,PI-478418,S3B5_batch1,47,113,100,30,1.8455,3.066,645.8,-0.692967725
2018,838,4,46,PI-614888,S50_batch3,43,104,125,35,NA,NA,769.6,-0.464662331
2018,878,4,48,Ames-13756,NA,51,113,85,20,1.9585,3.299,128.8,-1.646391705
2018,883,4,49,Ames-13759,S757_batch3,41,104,105,35,1.9355,3.454,255.3,-1.413107114
2018,918,4,50,PI-614937,NA,40,104,95,30,1.828,2.983,220.4,-1.477467843
2018,923,4,51,PI-614885,S1C9_batch1,46,104,115,36,NA,NA,1166.8,0.267832843
2018,958,4,52,Chadmo-10,NA,40,104,115,32,1.7725,2.579,1624.8,1.112452153
2018,963,4,53,Moroccan Yellow,S1F1_batch1,39,104,80,22,1.9295,3.348,521.7,-0.921826363
2018,998,4,54,D-12040,S6B11_batch2,39,122,90,35,2.046,3.292,1007.9,-0.025202109
2018,1003,4,55,Real,S2C8_batch1,44,122,100,32,2.103,3.619,963.9,-0.106344575
2018,1038,4,56,PI-614914,S3A8_batch1,44,122,75,25,2.0955,3.261,891.2,-0.24041406
2018,1043,4,57,CICA-127,S3H10_batch1,45,104,125,38,1.9945,2.452,1325.8,0.561052211
2018,1078,4,58,PI-614888,S50_batch3,43,104,130,40,NA,NA,545.8,-0.877382421
2018,1083,4,59,D-12056,NA,49,127,125,35,1.967,2.736,1740.5,1.325819956
2018,1118,4,60,D-12128,S5B2_batch2,41,127,95,46,1.6425,2.04,826.4,-0.359914783
2018,1123,4,61,D-12198,NA,43,103,90,42,1.688,2.223,984.8,-0.067801904
2018,4,5,5,PI-510538,S533_batch3,43,115,NA,48,1.8825,2.993,733.3,-0.531604865
2018,37,5,6,Ames-13749,S1H7_batch1,44,113,125,38,1.9945,3.369,1309,0.530070542
2018,44,5,7,D-12405,S1H10_batch1,44,113,130,31,1.8725,3.023,1417.4,0.729976072
2018,77,5,8,CHEN-207,NA,47,104,114,40,2.0725,3.872,1191.9,0.314120932
2018,84,5,9,PI-614907,S7H3_batch2,44,97,90,30,2.017,3.294,437.2,-1.077656781
2018,117,5,10,Kancolla,S746_batch3,48,125,120,38,1.891,2.587,903.4,-0.217915467
2018,124,5,11,PI-614885,S1C9_batch1,44,104,130,29,NA,NA,1002.34,-0.035455566
2018,157,5,12,PI-634925,S2H3_batch1,47,104,115,30,1.986,3.435,886.5,-0.24908155
2018,164,5,13,D-12177,S3A7_batch1,56,125,140,35,2.0825,3.304,1588.2,1.044956374
2018,197,5,14,D-12066,S1H5_batch2,44,125,140,40,1.9015,2.822,401.2,-1.144046072
2018,204,5,15,D-12209,NA,47,104,110,35,1.974,3.52,832.4,-0.348849901
2018,237,5,16,PI-614888,S50_batch3,44,104,100,33,NA,NA,668.8,-0.650552344
2018,244,5,17,CHEN-254,S6E1_batch2,45,113,140,45,1.95,3.136,1135.1,0.209373385
2018,277,5,18,D-12235,NA,47,104,130,30,1.9975,3.546,894.8,-0.233775131
2018,284,5,19,CHEN-123,NA,44,125,120,42,1.8005,2.277,870.2,-0.279141146
2018,317,5,20,PI-614906,NA,44,104,110,29,2.0805,3.445,450.5,-1.053129627
2018,324,5,21,Ames-13721,S1F6_batch1,44,104,120,41,1.9405,2.871,1204,0.33643511
2018,357,5,22,PI-614888,S50_batch3,44,104,130,40,NA,NA,641.2,-0.701450801
2018,364,5,23,D-12049,NA,53,125,200,40,2.0225,3.011,1308.4,0.528964053
2018,397,5,24,03-21-072RM,S3H3_batch1,47,125,150,34,1.881,2.869,873.1,-0.27379312
2018,404,5,25,D-12234,NA,44,104,130,33,1.9975,3.271,991,-0.056368193
2018,444,5,27,D-12264,NA,43,104,190,33,2.0135,3.734,1725.4,1.297973337
2018,477,5,28,D-12078,S8E1_batch2,43,113,100,25,1.7685,2.344,430.4,-1.090196981
2018,484,5,29,D-11967,NA,42,125,95,NA,2.139,3.508,237.2,-1.446486174
2018,517,5,30,Ames-13761,S2G6_batch1,47,125,145,30,1.726,2.357,1280.5,0.477512353
2018,524,5,31,CHEN-342,S2E7_batch1,45,113,130,34,1.9015,2.96,1181.5,0.294941804
2018,557,5,32,Regalona,S1C5_batch1,43,NA,95,15,NA,NA,1165.6,0.265619867
2018,564,5,33,BO-30,S2F5_batch1,47,104,130,20,1.877,3.204,1269.2,0.456673492
2018,597,5,34,CHEN-71,S2C9_batch1,42,104,130,25,1.925,3.133,1959,1.728766068
2018,604,5,35,D-12060,S3A9_batch1,47,113,140,30,2.1375,3.806,2274.3,2.310225606
2018,637,5,36,BO-63,S2F11_batch1,45,113,145,17.5,2.005,3.311,NA,NA
2018,644,5,37,PI-665283,S1H1_batch1,47,113,120,25,2.008,3.313,1381.2,0.663217952
2018,677,5,38,D-12007,S2D10_batch2,46,119,135,50,2.0585,3.154,2145,2.071777403
2018,684,5,39,D-11929,S7F6_batch2,44,113,110,35,2.028,3.19,862.6,-0.293156663
2018,717,5,40,Regalona,S1C5_batch1,42,110,95,15,NA,NA,1204.6,0.337541599
2018,724,5,41,Ames-13741,NA,43,104,155,40,2.052,3.795,2230.2,2.228898724
2018,757,5,42,PI-587173,S745_batch3,51,113,140,30,2.042,3.639,709.2,-0.576048807
2018,764,5,43,PI-614889,S1D1_batch1,47,113,105,15,1.9795,3.659,178.6,-1.554553186
2018,797,5,44,Ames-13739,NA,50,113,140,20,1.965,3.432,287.6,-1.353541167
2018,804,5,45,PI-614885,S1C9_batch1,46,104,115,30,NA,NA,1309.8,0.531545859
2018,837,5,46,Ames-13761,S2G6_batch1,44,104,115,30,2.0475,3.954,772.8,-0.45876106
2018,844,5,47,Ames-13748,S2H5_batch1,45,104,135,30,2.066,3.669,488.7,-0.982683213
2018,877,5,48,Ames-13742,S4F8_batch1,51,113,125,27.5,1.9695,3.42,1378,0.657316682
2018,917,5,50,Regalona,S1C5_batch1,41,110,100,23,NA,NA,1540.5,0.956990564
2018,924,5,51,PI-614927,S1B1_batch1,44,104,110,46,2.059,3.506,738,-0.522937375
2018,957,5,52,Chadmo-9,S1B9_batch2,41,104,115,35,1.8225,2.756,1058.8,0.068664971
2018,964,5,53,Bouchane-3,S1E1_batch1,39,104,80,26,1.9035,3.054,970.4,-0.09435762
2018,997,5,54,PI-614883,S2D5_batch1,39,99,65,23,1.609,2.332,346.4,-1.245105325
2018,1004,5,55,CHEN-91,S2B8_batch1,47,104,145,34,2.0825,3.528,2672.7,3.044933756
2018,1037,5,56,PI-614885,S1C9_batch1,44,104,130,35,NA,NA,1370.9,0.644223239
2018,1044,5,57,D-10003,S3F10_batch1,40,127,100,45,1.8065,2.323,651.5,-0.682456087
2018,1077,5,58,CHEN-288,NA,51,127,140,50,1.8115,2.204,417.3,-1.114355306
2018,1084,5,59,PI-614888,S50_batch3,41,104,120,35,NA,NA,633.5,-0.715650732
2018,1117,5,60,CHEN-314,S1A6_batch2,41,113,125,50,2.175,3.687,1228.4,0.381432296
2018,1124,5,61,D-10087,S5A2_batch2,43,113,95,46,1.818,2.431,919.7,-0.187855871
2018,5,6,5,CHEN-5,S1D4_batch1,41,94,105,41,1.735,2.505,300.3,-1.330120501
2018,36,6,6,Ames-13746,NA,47,104,110,30,2.0775,3.768,799.8,-0.408969092
2018,45,6,7,D-12354,S2F10_batch1,44,97,125,32,1.985,3.107,1431.7,0.756347374
2018,76,6,8,D-11969,S113_batch3,44,104,105,50,2.0765,3.9845,472.2,-1.013111637
2018,85,6,9,D-12423,NA,44,125,135,38,2.0445,3.467,957.8,-0.117593872
2018,116,6,10,PI-614888,S50_batch3,44,97,100,33,NA,NA,753.7,-0.493984267
2018,125,6,11,D-12173,NA,44,97,100,33,1.737,2.356,856.1,-0.305143618
2018,156,6,12,D-12020,S4H4_batch1,47,125,200,34,1.847,3.067,1617.9,1.099727539
2018,165,6,13,D-12389,S4D3_batch1,42,114,185,41.5,1.886,3.338,779.6,-0.446220861
2018,196,6,14,Brightest-Brilliant-Rainbow,S1G5_batch1,47,104,150,37,1.95775,3.1405,762.8,-0.47720253
2018,205,6,15,Regalona,S1C5_batch1,43,110,90,15,NA,NA,1106.2,0.156077537
2018,236,6,16,D-12383,NA,44,119,100,36.5,1.9075,3.063,473.2,-1.011267491
2018,276,6,18,PI-614885,S1C9_batch1,47,104,130,30,NA,NA,1268.1,0.454644931
2018,285,6,19,D-12372,NA,44,NA,120,35,1.8365,2.456,1332.8,0.573961239
2018,316,6,20,PI-614906,NA,47,125,140,35,2.099,2.988,238.2,-1.444642027
2018,356,6,22,PI-614912,S5F6_batch2,44,113,100,55,2.086,3.657,505.7,-0.951332714
2018,365,6,23,D-12058,S6C8_batch2,47,113,130,46,2.0635,3.462,432.9,-1.085586613
2018,396,6,24,PI-614888,S50_batch3,44,104,110,31.5,NA,NA,637.7,-0.707905315
2018,405,6,25,Ames-13739,NA,44,125,130,34,2.034,3.483,660.8,-0.66530552
2018,436,6,26,D-12365,NA,44,113,120,32,1.9985,3.148,1373.6,0.649202435
2018,445,6,27,CHEN-308,S6E11_batch2,43,104,120,35,1.7405,2.77,653.4,-0.678952208
2018,476,6,28,PI-634920,NA,45,113,160,27,1.888,2.992,2752.5,3.192096684
2018,485,6,29,CHEN-429,S4C2_batch1,49,113,160,40,2.028,3.134,1153.1,0.24256803
2018,516,6,30,PI-614888,S50_batch3,44,NA,110,20,NA,NA,604.2,-0.769684238
2018,525,6,31,Ames-13731,S2A4_batch1,47,104,125,37,1.9545,3.224,1153.4,0.243121274
2018,556,6,32,D-12417,NA,44,113,160,30,2.0705,4.126,1635.1,1.131446866
2018,565,6,33,CHEN-212,S4B2_batch1,49,127,165,30,1.954,2.735,626.1,-0.72929742
2018,596,6,34,CHEN-373,NA,49,NA,120,20,1.9185,3.105,1778.8,1.396450785
2018,605,6,35,Regalona,S1C5_batch1,42,104,95,20,NA,NA,1307.9,0.52804198
2018,636,6,36,BO-11,S4H9_batch1,44,113,115,35,1.9005,2.909,457,-1.041142671
2018,645,6,37,CHEN-297,S3E7_batch1,51,113,140,45,1.9325,2.88,1382.7,0.665984173
2018,676,6,38,D-11936,NA,54,127,150,35,2.118,3.585,1764.1,1.369341825
2018,685,6,39,PI-614888,S50_batch3,42,NA,120,30,NA,NA,672.8,-0.643175757
2018,716,6,40,D-12133,S7F1_batch2,43,127,100,25,1.8325,2.596,96.3,-1.706326481
2018,756,6,42,PI-584524,S1B9_batch1,49,113,130,35,1.768,2.619,1466.6,0.820708103
2018,765,6,43,Regalona,S1C5_batch1,43,110,95,20,NA,NA,835,-0.344055119
2018,796,6,44,Ames-13738,S1F7_batch1,43,113,125,30,1.948,3.085,930.1,-0.168676743
2018,805,6,45,Ames-22153,S870_batch3,44,106,130,25,1.9925,3.388,1223.8,0.37294922
2018,836,6,46,ICBA-Q3,S3H7_batch1,46,113,140,30,1.9985,3.944,1441.7,0.774788844
2018,845,6,47,Ames-13747,S5D4_batch2,47,113,125,30,1.933,3.26,282.1,-1.363683975
2018,876,6,48,PI-614885,S1C9_batch1,45,NA,120,27.5,NA,NA,1333.9,0.575989801
2018,885,6,49,Ames-13757,S3D5_batch1,44,113,140,50,1.987,3.537,688,-0.615144723
2018,916,6,50,PI-634921,KATA2G7_RA5,46,113,145,35,2.0915,3.471,812.3,-0.385917255
2018,925,6,51,PI-614926,NA,41,127,92,40,1.9515,2.697,67.8,-1.75888467
2018,956,6,52,Chadmo-8,S5G10_batch2,42,113,140,30,1.816,2.794,1855.4,1.537712443
2018,965,6,53,ICBA-Q5,S1C1_batch1,42,113,110,35,1.9915,3.188,566.3,-0.839577408
2018,996,6,54,PI-614885,S1C9_batch1,44,113,135,40,NA,NA,1326.9,0.563080772
2018,1005,6,55,CHEN-361,S2H9_batch1,46,127,140,58,1.8145,2.369,999.9,-0.039955285
2018,1036,6,56,D-11986,S3B8_batch1,57,127,170,44,1.9145,2.576,661.2,-0.664567861
2018,1045,6,57,CHEN-417,NA,43,113,135,47,2.0395,3.237,1229.1,0.382723199
2018,1076,6,58,D-12031,S5H11_batch2,54,131,135,51,NA,NA,11.2,-1.863263388
2018,1085,6,59,CHEN-138,S7C4_batch2,41,113,115,36,2.031,3.167,916.9,-0.193019483
2018,1116,6,60,D-12070,S1H7_batch2,41,113,90,44,2.042,3.179,601.3,-0.775032264
2018,1125,6,61,CHEN-193,S5B4_batch2,49,113,125,32,2.019,3.262,1803.2,1.441447971
2018,6,7,5,D-12047,S8D12_batch2,41,104,131,49,1.9785,3.667,861.4,-0.295369639
2018,35,7,6,PI-614888,S50_batch3,44,97,110,38,NA,NA,765.6,-0.472038918
2018,46,7,7,BO-58,S1A8_batch1,47,106,130,22,1.8565,2.921,1205.4,0.339016916
2018,75,7,8,D-12184,S1G11_batch1,44,126,100,44,1.7295,2.556,949.3,-0.133269121
2018,86,7,9,D-12019,S6G8_batch2,44,114,115,35,1.688,2.304,643.5,-0.697209263
2018,115,7,10,CHEN-280,NA,44,110,110,31.5,1.989,3.237,1158.9,0.253264082
2018,126,7,11,CHEN-114,NA,53,114,170,30,2.1325,3.427,2152.4,2.085424091
2018,155,7,12,D-12022,NA,44,106,110,38,1.9645,3.2,1071.8,0.092638882
2018,166,7,13,PI-614885,S1C9_batch1,47,106,120,35,NA,NA,1526,0.930250433
2018,195,7,14,D-12038,S3D2_batch2,47,114,130,40,1.7845,2.673,1117.2,0.176363154
2018,206,7,15,D-12289,S2H6_batch1,44,106,130,40,1.9135,3.361,1143.8,0.225417463
2018,235,7,16,CHEN-369,S8B2_batch2,44,114,140,36,1.977,2.972,1801,1.437390848
2018,246,7,17,CHEN-355,NA,47,114,100,30,1.9785,3.262,746.4,-0.50744654
2018,275,7,18,D-12235,NA,49,106,140,46,2.029,3.583,1646.6,1.152654557
2018,286,7,19,PI-634923,NA,44,106,140,26,1.9205,3.201,707.2,-0.579737101
2018,315,7,20,PI-614885,S1C9_batch1,45,106,140,32,NA,NA,1652.1,1.162797365
2018,326,7,21,D-12282,S4C8_batch1,47,106,140,45,1.914,3.05,1476.5,0.838965158
2018,355,7,22,PI-614905,NA,44,114,90,38,1.8425,3.178,401.2,-1.144046072
2018,366,7,23,D-11915,NA,44,114,125,45,1.87,2.656,829.3,-0.354566757
2018,395,7,24,C4R-2-19-6,NA,44,126,140,37,1.881,2.994,1147.7,0.232609636
2018,406,7,25,D-12141,NA,47,126,160,35,1.932,2.769,1589.8,1.047907009
