"iteration","fold","trait","location","pearson","ndcg_at_10","seed","n_test_genotypes"
10,1,"TGW_blue","AUS",0.537636820671649,0.677254771530215,1010,107
10,1,"TGW_blue","PAK",0.0642339121934409,0.555749926212907,1010,55
10,1,"SdLen_blue","AUS",0.4919683612503,0.723615485890211,1010,107
10,1,"SdLen_blue","PAK",0.111881729376301,0.672538080100705,1010,55
10,1,"DTF_blue","AUS",0.203067324204158,0.895067575260043,1010,107
10,1,"DTF_blue","PAK",0.373399553247983,0.770843981684964,1010,58
10,1,"DTH_blue","AUS",0.360766460997597,0.703956764133545,1010,106
10,1,"DTH_blue","PAK",0.452671240342014,0.86244784024519,1010,55
10,2,"PcleLng_mean","AUS",0.35709251220621,0.672834113004071,1010,102
10,2,"PcleLng_mean","PAK",0.0386280542648529,0.447815188987564,1010,54
10,2,"SdW_mean","AUS",0.254841566996617,0.67801991937626,1010,107
10,2,"SdW_mean","PAK",-0.0378682582019674,0.561719483331245,1010,50
10,2,"TGW_mean","AUS",0.573560203467411,0.863424407738309,1010,100
10,2,"TGW_mean","PAK",0.0753993225156494,0.751027562582752,1010,50
10,2,"SdLen_mean","AUS",0.570076728278569,0.834870915984191,1010,100
10,2,"SdLen_mean","PAK",0.234069858755425,0.703828175878907,1010,50
10,2,"DTF_mean","AUS",0.176211952201665,0.799171711884387,1010,102
10,2,"DTF_mean","PAK",0.347209781125019,0.840018551243568,1010,55
10,2,"DTH_mean","AUS",0.354049553533318,0.816395017132367,1010,102
10,2,"DTH_mean","PAK",0.136460312802763,0.795380532669865,1010,50
10,2,"PcleLng_blue","AUS",0.342679097475497,0.671518889606624,1010,102
10,2,"PcleLng_blue","PAK",0.0130624307652708,0.418181329981686,1010,54
10,2,"SdW_z_blue","AUS",0.297168514139005,0.66443036229101,1010,107
10,2,"SdW_z_blue","PAK",-0.0921939032414417,0.581556655079287,1010,50
10,2,"TGW_blue","AUS",0.571610698562367,0.861259959654814,1010,100
10,2,"TGW_blue","PAK",0.0704031066562312,0.760002911454647,1010,50
10,2,"SdLen_blue","AUS",0.573076853525234,0.81769021712113,1010,100
10,2,"SdLen_blue","PAK",0.232705399707121,0.667665247549502,1010,50
10,2,"DTF_blue","AUS",0.19639031323001,0.868095920311963,1010,102
10,2,"DTF_blue","PAK",0.275109934753299,0.862409333634991,1010,55
10,2,"DTH_blue","AUS",0.363490690645831,0.802572735880487,1010,102
10,2,"DTH_blue","PAK",0.120918058555563,0.76724872931817,1010,50
10,3,"PcleLng_mean","AUS",0.329414276283347,0.614746125717316,1010,104
10,3,"PcleLng_mean","PAK",-0.0727129673931918,0.373539390928937,1010,60
10,3,"SdW_mean","AUS",0.386704905407486,0.889490383838902,1010,108
10,3,"SdW_mean","PAK",-0.231456660345096,0.435013501096077,1010,58
10,3,"TGW_mean","AUS",0.304468381881619,0.82335318669622,1010,100
10,3,"TGW_mean","PAK",-0.0891798260560117,0.706146606879016,1010,58
10,3,"SdLen_mean","AUS",0.30690926421057,0.83445606287796,1010,100
10,3,"SdLen_mean","PAK",0.017829536691456,0.643539173049352,1010,58
10,3,"DTF_mean","AUS",0.228723392269169,0.532947913965644,1010,104
10,3,"DTF_mean","PAK",0.195176014589916,0.647828724804256,1010,61
10,3,"DTH_mean","AUS",0.222212611647978,0.525544712259112,1010,105
10,3,"DTH_mean","PAK",0.0763540945408015,0.734066092613824,1010,58
10,3,"PcleLng_blue","AUS",0.340092417570312,0.668986922602367,1010,104
10,3,"PcleLng_blue","PAK",-0.0395839916420583,0.381406169251059,1010,60
10,3,"SdW_z_blue","AUS",0.418351995515161,0.875021532697641,1010,108
10,3,"SdW_z_blue","PAK",-0.234306170920431,0.422088538614582,1010,58
10,3,"TGW_blue","AUS",0.305114983805495,0.825611423210323,1010,100
10,3,"TGW_blue","PAK",-0.0842156211949836,0.722779018812741,1010,58
10,3,"SdLen_blue","AUS",0.32397390087526,0.835325233643057,1010,100
10,3,"SdLen_blue","PAK",0.0354835442111664,0.638603314969222,1010,58
10,3,"DTF_blue","AUS",0.26256183833379,0.560788826303481,1010,104
10,3,"DTF_blue","PAK",0.204439926328628,0.58415727710336,1010,61
10,3,"DTH_blue","AUS",0.234175962588144,0.558919535099754,1010,105
10,3,"DTH_blue","PAK",0.0892896669200138,0.752999485550442,1010,58
10,4,"PcleLng_mean","AUS",0.445024823464171,0.634226634484322,1010,100
10,4,"PcleLng_mean","PAK",0.177884596601082,0.637010654512175,1010,65
10,4,"SdW_mean","AUS",0.172935240733788,0.690327416243168,1010,105
10,4,"SdW_mean","PAK",0.0657684480137842,0.441690929753813,1010,60
10,4,"TGW_mean","AUS",0.432126344560469,0.63812024725617,1010,99
10,4,"TGW_mean","PAK",0.153585090504567,0.621920550893667,1010,60
10,4,"SdLen_mean","AUS",0.460533106124953,0.680766621388604,1010,99
10,4,"SdLen_mean","PAK",0.0457858124117517,0.707666067056777,1010,60
10,4,"DTF_mean","AUS",0.2713396169242,0.767730080042229,1010,100
10,4,"DTF_mean","PAK",0.372170348172649,0.8417245454313,1010,64
10,4,"DTH_mean","AUS",0.535587069847047,0.74642134740285,1010,99
10,4,"DTH_mean","PAK",0.509025776497186,0.956270204326377,1010,63
10,4,"PcleLng_blue","AUS",0.431041242986149,0.584041516245117,1010,100
10,4,"PcleLng_blue","PAK",0.20161763200805,0.640275924078199,1010,65
10,4,"SdW_z_blue","AUS",0.222958406421796,0.649616653987934,1010,105
10,4,"SdW_z_blue","PAK",0.0707001376665956,0.455150019342639,1010,60
10,4,"TGW_blue","AUS",0.427294638860311,0.585586315901941,1010,99
10,4,"TGW_blue","PAK",0.138136333548453,0.613343665343693,1010,60
10,4,"SdLen_blue","AUS",0.448792865080759,0.670396154572146,1010,99
10,4,"SdLen_blue","PAK",0.0450806153001683,0.695714853890148,1010,60
10,4,"DTF_blue","AUS",0.269866692932363,0.809632774956932,1010,100
10,4,"DTF_blue","PAK",0.431885076878063,0.805393575026446,1010,64
10,4,"DTH_blue","AUS",0.551290151458463,0.765306024277423,1010,99
10,4,"DTH_blue","PAK",0.496406662117947,0.942221784632013,1010,63
10,5,"PcleLng_mean","AUS",0.27798396223845,0.68826081897332,1010,104
10,5,"PcleLng_mean","PAK",-0.117824932814679,0.47360792136463,1010,60
10,5,"SdW_mean","AUS",0.457722808867635,0.806875852416177,1010,106
10,5,"SdW_mean","PAK",0.11118069443791,0.596005597098711,1010,58
10,5,"TGW_mean","AUS",0.540275776705165,0.784588913751504,1010,100
10,5,"TGW_mean","PAK",0.308350892406924,0.777957148059203,1010,58
10,5,"SdLen_mean","AUS",0.615003087195002,0.842967944343093,1010,100
10,5,"SdLen_mean","PAK",0.208140600914172,0.723329555295797,1010,58
10,5,"DTF_mean","AUS",0.222180456650972,0.751555400374297,1010,104
10,5,"DTF_mean","PAK",0.525399648414582,0.900791960559387,1010,60
10,5,"DTH_mean","AUS",0.23521228880964,0.640552285793532,1010,100
10,5,"DTH_mean","PAK",0.335335682650407,0.802529627294648,1010,59
10,5,"PcleLng_blue","AUS",0.279340021990585,0.664403137801968,1010,104
10,5,"PcleLng_blue","PAK",-0.0807997167745326,0.462532763575504,1010,60
10,5,"SdW_z_blue","AUS",0.476302048304227,0.807208350598906,1010,106
10,5,"SdW_z_blue","PAK",0.113057479856626,0.602121613363404,1010,58
10,5,"TGW_blue","AUS",0.528622518208891,0.775020047286271,1010,100
10,5,"TGW_blue","PAK",0.343584306449219,0.762805533073792,1010,58
10,5,"SdLen_blue","AUS",0.612635189543205,0.82307113652182,1010,100
10,5,"SdLen_blue","PAK",0.246234605251836,0.777991847809853,1010,58
10,5,"DTF_blue","AUS",0.212285384822044,0.786414954649875,1010,104
10,5,"DTF_blue","PAK",0.530981858852297,0.91151738569216,1010,60
10,5,"DTH_blue","AUS",0.242224578443478,0.656919023696598,1010,100
10,5,"DTH_blue","PAK",0.385233766000689,0.811080818110241,1010,59
11,1,"PcleLng_mean","AUS",0.255295597544005,0.560786773574492,1011,105
11,1,"PcleLng_mean","PAK",-0.167617979875962,0.527905705084944,1011,67
11,1,"SdW_mean","AUS",0.418818963078652,0.686467800982943,1011,108
11,1,"SdW_mean","PAK",-0.083031871214068,0.545844383550935,1011,62
11,1,"TGW_mean","AUS",0.556746066162933,0.831372910377646,1011,101
11,1,"TGW_mean","PAK",0.0816426598626552,0.733929465002196,1011,62
11,1,"SdLen_mean","AUS",0.579961991455927,0.806004309652032,1011,101
11,1,"SdLen_mean","PAK",0.0588438121148899,0.65465008278531,1011,62
11,1,"DTF_mean","AUS",0.407487280182087,0.876967495646197,1011,105
11,1,"DTF_mean","PAK",0.580235444514474,0.847237184463797,1011,67
11,1,"DTH_mean","AUS",0.392603274203746,0.588959558078636,1011,103
11,1,"DTH_mean","PAK",0.235193388933343,0.826047313434065,1011,62
11,1,"PcleLng_blue","AUS",0.257549714555631,0.566674355760667,1011,105
11,1,"PcleLng_blue","PAK",-0.125474940063389,0.50205801947589,1011,67
11,1,"SdW_z_blue","AUS",0.434485067971972,0.663468331490631,1011,108
11,1,"SdW_z_blue","PAK",-0.137327870192975,0.535565908400886,1011,62
11,1,"TGW_blue","AUS",0.548718297917247,0.830637325422821,1011,101
11,1,"TGW_blue","PAK",0.09759702513303,0.734272686267613,1011,62
11,1,"SdLen_blue","AUS",0.577775666232516,0.80159003289725,1011,101
11,1,"SdLen_blue","PAK",0.0762799848395666,0.653381908672471,1011,62
11,1,"DTF_blue","AUS",0.379344315182089,0.909750358672153,1011,105
11,1,"DTF_blue","PAK",0.56212482086732,0.807715675750146,1011,67
11,1,"DTH_blue","AUS",0.394954892922676,0.595937500333766,1011,103
11,1,"DTH_blue","PAK",0.256667020992292,0.832696939686765,1011,62
11,2,"PcleLng_mean","AUS",0.380852614152377,0.635433228430414,1011,101
11,2,"PcleLng_mean","PAK",0.152763154071123,0.514131706220071,1011,62
11,2,"SdW_mean","AUS",0.350217125189007,0.667665350853004,1011,108
11,2,"SdW_mean","PAK",0.0742815368365429,0.502002852010831,1011,59
11,2,"TGW_mean","AUS",0.576711782929893,0.758662375009255,1011,98
11,2,"TGW_mean","PAK",0.0679879487088405,0.713717561385434,1011,59
11,2,"SdLen_mean","AUS",0.511992245300997,0.740972247629554,1011,98
11,2,"SdLen_mean","PAK",0.204126063541376,0.630425625617084,1011,59
11,2,"DTF_mean","AUS",-0.0503727996844296,0.615299687958246,1011,101
11,2,"DTF_mean","PAK",0.133667114997674,0.840691948537129,1011,64
11,2,"DTH_mean","AUS",0.365988495903187,0.799972004993084,1011,102
11,2,"DTH_mean","PAK",0.44270115814987,0.893554113503824,1011,62
11,2,"PcleLng_blue","AUS",0.386245242098863,0.639465998114033,1011,101
11,2,"PcleLng_blue","PAK",0.168824625960154,0.455817652601732,1011,62
11,2,"SdW_z_blue","AUS",0.350442940620282,0.672141587585751,1011,108
11,2,"SdW_z_blue","PAK",0.104696055086376,0.568455099533843,1011,59
11,2,"TGW_blue","AUS",0.58324817122995,0.75343435109902,1011,98
11,2,"TGW_blue","PAK",0.0456281618591709,0.686199202122285,1011,59
11,2,"SdLen_blue","AUS",0.533721515944953,0.735380649387445,1011,98
11,2,"SdLen_blue","PAK",0.212156224813241,0.598111351702402,1011,59
11,2,"DTF_blue","AUS",-0.0626365204109206,0.703543831717502,1011,101
11,2,"DTF_blue","PAK",0.16737514641349,0.823822991387666,1011,64
11,2,"DTH_blue","AUS",0.368563502749078,0.789201417858969,1011,102
11,2,"DTH_blue","PAK",0.441273981885786,0.879100373716482,1011,62
11,3,"PcleLng_mean","AUS",0.212767745447633,0.625759977011746,1011,103
11,3,"PcleLng_mean","PAK",0.134627379289965,0.453724582441659,1011,61
11,3,"SdW_mean","AUS",0.330869015980908,0.804405292235585,1011,107
11,3,"SdW_mean","PAK",-0.161997169988113,0.456352843565419,1011,53
11,3,"TGW_mean","AUS",0.470081741574751,0.881857622810651,1011,102
11,3,"TGW_mean","PAK",0.109843676968106,0.625035511998394,1011,53
11,3,"SdLen_mean","AUS",0.48170005077709,0.89477057520241,1011,102
11,3,"SdLen_mean","PAK",-0.0664508901375687,0.574606770092483,1011,53
11,3,"DTF_mean","AUS",0.412404374485588,0.731239363607741,1011,103
11,3,"DTF_mean","PAK",0.486161887242943,0.841495021365502,1011,60
11,3,"DTH_mean","AUS",0.247100542771787,0.581244255967695,1011,102
11,3,"DTH_mean","PAK",0.242409226714218,0.786592966251189,1011,54
11,3,"PcleLng_blue","AUS",0.216640015227883,0.641716420151018,1011,103
11,3,"PcleLng_blue","PAK",0.118146052536854,0.468928022177763,1011,61
11,3,"SdW_z_blue","AUS",0.325653817501242,0.798370019705318,1011,107
11,3,"SdW_z_blue","PAK",-0.0972368945076624,0.470568194902923,1011,53
11,3,"TGW_blue","AUS",0.463760122883572,0.831097439798589,1011,102
11,3,"TGW_blue","PAK",0.0986991684658363,0.625255990011544,1011,53
11,3,"SdLen_blue","AUS",0.481243325608897,0.893614611107609,1011,102
11,3,"SdLen_blue","PAK",-0.0742340386705625,0.562797959756416,1011,53
11,3,"DTF_blue","AUS",0.395461986650872,0.792799814572715,1011,103
11,3,"DTF_blue","PAK",0.440933459605067,0.751224319445604,1011,60
11,3,"DTH_blue","AUS",0.258184032759343,0.622159907747487,1011,102
11,3,"DTH_blue","PAK",0.220471590093339,0.835300199259091,1011,54
11,4,"PcleLng_mean","AUS",0.466488494937822,0.62925226462054,1011,104
11,4,"PcleLng_mean","PAK",0.096534423436901,0.420924221310826,1011,57
11,4,"SdW_mean","AUS",0.324682249366263,0.840030753117598,1011,105
11,4,"SdW_mean","PAK",-0.0184514243055981,0.482454619538717,1011,57
11,4,"TGW_mean","AUS",0.411945807426916,0.775425058777422,1011,103
11,4,"TGW_mean","PAK",0.0360107740865572,0.658078471979172,1011,57
11,4,"SdLen_mean","AUS",0.465512436847578,0.812397877317408,1011,103
11,4,"SdLen_mean","PAK",0.211448482284495,0.73575636411706,1011,57
11,4,"DTF_mean","AUS",0.313336630526629,0.831178020777445,1011,104
11,4,"DTF_mean","PAK",0.303369909168093,0.639829570907483,1011,57
11,4,"DTH_mean","AUS",0.345826256883288,0.742692763279693,1011,103
11,4,"DTH_mean","PAK",0.472064542767795,0.930776945191519,1011,57
11,4,"PcleLng_blue","AUS",0.45426390313456,0.615242251306889,1011,104
11,4,"PcleLng_blue","PAK",0.135831742688205,0.406450787885916,1011,57
11,4,"SdW_z_blue","AUS",0.362153709410489,0.794009983773054,1011,105
11,4,"SdW_z_blue","PAK",0.038827816922342,0.543710177470589,1011,57
11,4,"TGW_blue","AUS",0.418128817922193,0.753742855945319,1011,103
11,4,"TGW_blue","PAK",0.0937361194367839,0.655642623377839,1011,57
11,4,"SdLen_blue","AUS",0.475188955314727,0.803980687770266,1011,103
11,4,"SdLen_blue","PAK",0.220340508376819,0.738382687076036,1011,57
11,4,"DTF_blue","AUS",0.321583296717498,0.847903285785336,1011,104
11,4,"DTF_blue","PAK",0.482221619610217,0.686642239480535,1011,57
11,4,"DTH_blue","AUS",0.359881695296671,0.796504309163315,1011,103
11,4,"DTH_blue","PAK",0.475741718569743,0.929716622838604,1011,57
11,5,"PcleLng_mean","AUS",0.484415838272339,0.760592923976654,1011,104
11,5,"PcleLng_mean","PAK",0.189732670857903,0.737855171944462,1011,50
11,5,"SdW_mean","AUS",0.223515679027009,0.683771246110379,1011,107
11,5,"SdW_mean","PAK",0.102683526296,0.548774139828857,1011,50
11,5,"TGW_mean","AUS",0.410627830485912,0.683618571713536,1011,102
11,5,"TGW_mean","PAK",0.338877131822607,0.783493601626714,1011,50
11,5,"SdLen_mean","AUS",0.414406001403295,0.810800317547637,1011,102
11,5,"SdLen_mean","PAK",0.156167971494996,0.64134647035486,1011,50
11,5,"DTF_mean","AUS",0.10287458664058,0.768818315180363,1011,104
11,5,"DTF_mean","PAK",0.175093576859661,0.813813116604324,1011,50
11,5,"DTH_mean","AUS",0.46132733536635,0.834126232343083,1011,102
11,5,"DTH_mean","PAK",0.315220251668744,0.867228997030422,1011,50
11,5,"PcleLng_blue","AUS",0.463687531453864,0.693637935972636,1011,104
11,5,"PcleLng_blue","PAK",0.201686998744935,0.689220590162961,1011,50
11,5,"SdW_z_blue","AUS",0.273287123946336,0.675256175738142,1011,107
11,5,"SdW_z_blue","PAK",0.120864269529659,0.515426042950338,1011,50
11,5,"TGW_blue","AUS",0.403443754585552,0.667432090672287,1011,102
11,5,"TGW_blue","PAK",0.318016481288959,0.749967499737769,1011,50
11,5,"SdLen_blue","AUS",0.407215075807008,0.813193495832527,1011,102
11,5,"SdLen_blue","PAK",0.188074642114015,0.669357220057652,1011,50
11,5,"DTF_blue","AUS",0.111839017710285,0.762079364896372,1011,104
11,5,"DTF_blue","PAK",0.26923379819025,0.802231614670973,1011,50
11,5,"DTH_blue","AUS",0.478749332568781,0.850169160985449,1011,102
11,5,"DTH_blue","PAK",0.324569564083115,0.862854968390889,1011,50
12,1,"PcleLng_mean","AUS",0.317218328948123,0.509011978760995,1012,103
12,1,"PcleLng_mean","PAK",-0.0618652624927557,0.518479869613432,1012,55
12,1,"SdW_mean","AUS",0.353375697663358,0.722343114938351,1012,106
12,1,"SdW_mean","PAK",0.169740349967121,0.690299632178589,1012,50
12,1,"TGW_mean","AUS",0.488674047014148,0.887398016011291,1012,102
12,1,"TGW_mean","PAK",0.1487232110683,0.701907909314182,1012,50
12,1,"SdLen_mean","AUS",0.498493078864717,0.839775094404406,1012,102
12,1,"SdLen_mean","PAK",0.185941684122505,0.748767008702727,1012,50
12,1,"DTF_mean","AUS",0.282257274700078,0.795161451776183,1012,103
12,1,"DTF_mean","PAK",0.222088463253295,0.646106029347937,1012,55
12,1,"DTH_mean","AUS",0.200148236769967,0.421102183668692,1012,104
12,1,"DTH_mean","PAK",0.244128644867213,0.780875335674921,1012,50
12,1,"PcleLng_blue","AUS",0.31605202983262,0.512770122287386,1012,103
12,1,"PcleLng_blue","PAK",-0.0369468397367012,0.506893051663507,1012,55
12,1,"SdW_z_blue","AUS",0.351776247713595,0.75229799166061,1012,106
12,1,"SdW_z_blue","PAK",0.177740387491515,0.733116771014439,1012,50
12,1,"TGW_blue","AUS",0.485186277682818,0.903795436960886,1012,102
12,1,"TGW_blue","PAK",0.191152753104529,0.73724510678368,1012,50
12,1,"SdLen_blue","AUS",0.497413251235431,0.845923912510607,1012,102
12,1,"SdLen_blue","PAK",0.241075685162804,0.790052172513203,1012,50
12,1,"DTF_blue","AUS",0.279006370220624,0.829109523357093,1012,103
12,1,"DTF_blue","PAK",0.316930311825982,0.736601209526152,1012,55
12,1,"DTH_blue","AUS",0.206912848853439,0.420582829581627,1012,104
12,1,"DTH_blue","PAK",0.2314594644144,0.793406398631047,1012,50
12,2,"PcleLng_mean","AUS",0.298404570677151,0.670978293009584,1012,106
12,2,"PcleLng_mean","PAK",0.0785084300775341,0.540987251823747,1012,64
12,2,"SdW_mean","AUS",0.26001157308653,0.645737666915184,1012,108
12,2,"SdW_mean","PAK",0.0122743987020925,0.499764205658738,1012,60
12,2,"TGW_mean","AUS",0.443719825326905,0.675861088341017,1012,102
12,2,"TGW_mean","PAK",0.290611619088626,0.669155120424217,1012,60
12,2,"SdLen_mean","AUS",0.504761641625642,0.780256204509497,1012,102
12,2,"SdLen_mean","PAK",0.1857340381928,0.576526865951453,1012,60
12,2,"DTF_mean","AUS",0.26531830710814,0.745060274244077,1012,106
12,2,"DTF_mean","PAK",0.512164964477606,0.846088519543303,1012,65
12,2,"DTH_mean","AUS",0.339176144317488,0.813395311784591,1012,104
12,2,"DTH_mean","PAK",0.453011725178307,0.932423087897229,1012,61
12,2,"PcleLng_blue","AUS",0.297372464013453,0.652159994915196,1012,106
12,2,"PcleLng_blue","PAK",0.0853859281616834,0.52557896820399,1012,64
12,2,"SdW_z_blue","AUS",0.264377224674286,0.644054331242654,1012,108
12,2,"SdW_z_blue","PAK",0.0603208063120751,0.531786079986891,1012,60
12,2,"TGW_blue","AUS",0.432132736264511,0.655409916123702,1012,102
12,2,"TGW_blue","PAK",0.275514932133577,0.63302391401136,1012,60
12,2,"SdLen_blue","AUS",0.508941160670937,0.77309628312732,1012,102
12,2,"SdLen_blue","PAK",0.188886601592846,0.5453378523733,1012,60
12,2,"DTF_blue","AUS",0.259671001093572,0.742398139598331,1012,106
12,2,"DTF_blue","PAK",0.4975489796242,0.819586764575856,1012,65
12,2,"DTH_blue","AUS",0.339368235538744,0.809844195199123,1012,104
12,2,"DTH_blue","PAK",0.444782020400861,0.919563560975484,1012,61
12,3,"PcleLng_mean","AUS",0.445123069736981,0.760988948250635,1012,103
12,3,"PcleLng_mean","PAK",0.185723986016912,0.635360156387374,1012,59
12,3,"SdW_mean","AUS",0.302053222992957,0.829916691891788,1012,106
12,3,"SdW_mean","PAK",0.0130486036255153,0.457445103709571,1012,57
12,3,"TGW_mean","AUS",0.48310884843375,0.707648132944642,1012,101
12,3,"TGW_mean","PAK",0.268015514859696,0.754236197780509,1012,57
12,3,"SdLen_mean","AUS",0.473013915493462,0.798720471610962,1012,101
12,3,"SdLen_mean","PAK",0.200837607125464,0.671932707025557,1012,57
12,3,"DTF_mean","AUS",0.292412284864506,0.74675899697802,1012,103
12,3,"DTF_mean","PAK",0.565092442303988,0.839440436149718,1012,58
12,3,"DTH_mean","AUS",0.404616310501814,0.805962897407016,1012,102
12,3,"DTH_mean","PAK",0.414533717538001,0.943895814686568,1012,58
12,3,"PcleLng_blue","AUS",0.430798477390187,0.800567501972557,1012,103
12,3,"PcleLng_blue","PAK",0.217086794411074,0.638045810799867,1012,59
12,3,"SdW_z_blue","AUS",0.393068564859159,0.85418610677971,1012,106
12,3,"SdW_z_blue","PAK",-0.0277258004584084,0.445981221565704,1012,57
12,3,"TGW_blue","AUS",0.484246833374559,0.718408580232408,1012,101
12,3,"TGW_blue","PAK",0.273958784355111,0.760563440457459,1012,57
12,3,"SdLen_blue","AUS",0.476394395032386,0.79830993282967,1012,101
12,3,"SdLen_blue","PAK",0.189724844897315,0.661151875580121,1012,57
12,3,"DTF_blue","AUS",0.282454666461613,0.734634271308855,1012,103
12,3,"DTF_blue","PAK",0.513918215499705,0.841765530735679,1012,58
12,3,"DTH_blue","AUS",0.419163045233701,0.801653419717013,1012,102
12,3,"DTH_blue","PAK",0.416991008140261,0.940313796612656,1012,58
12,4,"PcleLng_mean","AUS",0.350603029657235,0.692563516134832,1012,104
12,4,"PcleLng_mean","PAK",0.0580254680284625,0.373106234849472,1012,54
12,4,"SdW_mean","AUS",0.2376278928628,0.706260359559154,1012,110
12,4,"SdW_mean","PAK",-0.0431295789993547,0.399214949007592,1012,52
12,4,"TGW_mean","AUS",0.492895519579708,0.741918360047737,1012,103
12,4,"TGW_mean","PAK",-0.0494481795226512,0.601355294846432,1012,52
12,4,"SdLen_mean","AUS",0.503413473093506,0.754660551888711,1012,103
12,4,"SdLen_mean","PAK",0.0975843086082702,0.735993366773803,1012,52
12,4,"DTF_mean","AUS",0.277785806616976,0.794771877962946,1012,104
12,4,"DTF_mean","PAK",0.284571870723505,0.766901876702335,1012,55
12,4,"DTH_mean","AUS",0.448418290656056,0.87511183864846,1012,104
12,4,"DTH_mean","PAK",0.309085071159631,0.817183126192903,1012,54
12,4,"PcleLng_blue","AUS",0.341285773723725,0.692924913154084,1012,104
12,4,"PcleLng_blue","PAK",0.109160270979502,0.39928420919181,1012,54
12,4,"SdW_z_blue","AUS",0.272929339753564,0.659424998313876,1012,110
12,4,"SdW_z_blue","PAK",0.0140184022169491,0.436692471711972,1012,52
12,4,"TGW_blue","AUS",0.487875784602014,0.716759675397871,1012,103
12,4,"TGW_blue","PAK",-0.0337003005400045,0.603378860521315,1012,52
12,4,"SdLen_blue","AUS",0.503808891508168,0.753414207976743,1012,103
12,4,"SdLen_blue","PAK",0.109194868033836,0.728728077143135,1012,52
12,4,"DTF_blue","AUS",0.301302649572712,0.848158502946584,1012,104
12,4,"DTF_blue","PAK",0.282796326991445,0.692066722867941,1012,55
12,4,"DTH_blue","AUS",0.462389018868798,0.841506254034438,1012,104
12,4,"DTH_blue","PAK",0.336523083273664,0.816328299258594,1012,54
12,5,"PcleLng_mean","AUS",0.396067755643636,0.618371306961606,1012,101
12,5,"PcleLng_mean","PAK",0.129139190253723,0.547248108865996,1012,65
12,5,"SdW_mean","AUS",0.527325923757156,0.709990754465096,1012,105
12,5,"SdW_mean","PAK",-0.101740170913379,0.476110205688715,1012,62
12,5,"TGW_mean","AUS",0.418615584594252,0.838128666185234,1012,98
12,5,"TGW_mean","PAK",-0.0559997185767656,0.693789262512075,1012,62
12,5,"SdLen_mean","AUS",0.419914821340076,0.829838324100021,1012,98
12,5,"SdLen_mean","PAK",-0.0625512242472282,0.649879537998214,1012,62
12,5,"DTF_mean","AUS",0.168146564177064,0.892559461853748,1012,101
12,5,"DTF_mean","PAK",0.183426686175363,0.864407056597861,1012,65
12,5,"DTH_mean","AUS",0.431309985863045,0.786921174395319,1012,98
12,5,"DTH_mean","PAK",0.310515205879551,0.809955296581683,1012,62
12,5,"PcleLng_blue","AUS",0.422631488154675,0.676081377988194,1012,101
12,5,"PcleLng_blue","PAK",0.123502146872721,0.577172739994516,1012,65
12,5,"SdW_z_blue","AUS",0.512425646340425,0.676711482791566,1012,105
12,5,"SdW_z_blue","PAK",-0.104184188625077,0.53850213976809,1012,62
12,5,"TGW_blue","AUS",0.4245167161749,0.817111566061394,1012,98
12,5,"TGW_blue","PAK",-0.0574806539000178,0.690190346107975,1012,62
12,5,"SdLen_blue","AUS",0.436272497360578,0.834323390198286,1012,98
12,5,"SdLen_blue","PAK",-0.0756619995474866,0.639201472106145,1012,62
12,5,"DTF_blue","AUS",0.167387714326408,0.87397999058292,1012,101
12,5,"DTF_blue","PAK",0.18725492599771,0.812635581035788,1012,65
12,5,"DTH_blue","AUS",0.437213324915907,0.78702181460606,1012,98
12,5,"DTH_blue","PAK",0.320691867979347,0.810011519791259,1012,62
13,1,"PcleLng_mean","AUS",0.357518500068052,0.652793119062093,1013,106
13,1,"PcleLng_mean","PAK",0.0113365186420296,0.463936281941586,1013,65
13,1,"SdW_mean","AUS",0.475460013107386,0.724997312961235,1013,110
13,1,"SdW_mean","PAK",-0.0428607678894426,0.434818194366003,1013,62
13,1,"TGW_mean","AUS",0.481307128084448,0.795964447777932,1013,102
13,1,"TGW_mean","PAK",0.13407231784344,0.725342085865838,1013,62
13,1,"SdLen_mean","AUS",0.511879126155925,0.82121766314473,1013,102
13,1,"SdLen_mean","PAK",-0.0785218433804562,0.537497919146793,1013,62
13,1,"DTF_mean","AUS",0.409331465490326,0.815932140140755,1013,106
13,1,"DTF_mean","PAK",0.3918327056589,0.826036037860635,1013,65
13,1,"DTH_mean","AUS",0.43658462187711,0.723722408085934,1013,102
13,1,"DTH_mean","PAK",0.411478311805719,0.886593781693211,1013,63
13,1,"PcleLng_blue","AUS",0.373301635234916,0.692260082345014,1013,106
13,1,"PcleLng_blue","PAK",0.0711928186089366,0.458928792870651,1013,65
13,1,"SdW_z_blue","AUS",0.503217197107424,0.723396750106286,1013,110
13,1,"SdW_z_blue","PAK",-0.00967197938300149,0.419770381875735,1013,62
13,1,"TGW_blue","AUS",0.470149907636618,0.793521231143128,1013,102
13,1,"TGW_blue","PAK",0.122125771866889,0.712618355114664,1013,62
13,1,"SdLen_blue","AUS",0.5161011709487,0.837687002993158,1013,102
13,1,"SdLen_blue","PAK",-0.0505732921867908,0.548758530546668,1013,62
13,1,"DTF_blue","AUS",0.409067633188187,0.859762915241575,1013,106
13,1,"DTF_blue","PAK",0.439554423243361,0.783702213677301,1013,65
13,1,"DTH_blue","AUS",0.441420967753321,0.732519598436531,1013,102
13,1,"DTH_blue","PAK",0.414647915616745,0.887609203052921,1013,63
