"environment","location","year","SampleName","DTF_mean","DTF_blue","DTH_mean","DTH_blue","PtHt_mean","PtHt_blue","PcleLng_mean","PcleLng_blue","SdLen_mean","SdLen_blue","TGW_mean","TGW_blue","SdW_mean","SdW_z_mean","SdW_z_blue"
"AUS_2019","AUS","2019","S1B1_batch1",41,45.29,118,114.12,135,114.78,30,30.82,2.14,2.08,4.97,4.19,3134.3,0.73,-0.25
"AUS_2019","AUS","2019","S1B3_batch1",45,49.36,102,104.58,95,111.31,15,18.21,2.09,2.12,3.98,4.19,2028,-0.28,0.55
"AUS_2019","AUS","2019","S1B3_batch2",40,42.36,102,106.58,115,109.27,25,25.71,1.95,1.95,3.46,3.65,1821,-0.47,0.15
"AUS_2019","AUS","2019","S1B5_batch1",52,52.86,115,116.58,135,131.6,35,33.21,2.2,2.18,4.12,4.12,4584.8,2.04,1.22
"AUS_2019","AUS","2019","S1B6_batch1",47,46.15,102,107.1,90,101.53,30,23.28,1.94,2.02,3.58,3.86,1948.3,-0.35,-0.35
"AUS_2019","AUS","2019","S1B9_batch1",47,48.15,104,109.77,125,144.33,20,27.62,1.86,1.85,3.14,3.25,4434.2,1.91,1.34
"AUS_2019","AUS","2019","S1C1_batch1",41,42.48,115,114.1,112,108.55,25,25.95,2.01,2.01,3.46,3.63,1830.6,-0.46,-0.38
"AUS_2019","AUS","2019","S1C5_batch1",48.2,43.51,115.38,112.8,96.44,89.75,23.69,19.17,1.97,1.95,3.75,3.65,2023.5,-0.28,0.02
"AUS_2019","AUS","2019","S1C6_batch1",45,45.81,102,101.77,109,106.33,28,30.62,1.96,2.06,3.44,3.9,3710.3,1.25,-0.14
"AUS_2019","AUS","2019","S1C7_batch2",46,45.36,112,112.08,117,104.1,34,30.21,2,2,3.79,3.78,3807.6,1.34,0.83
"AUS_2019","AUS","2019","S1C8_batch1",43,44.36,115,116.08,130,113.94,21.67,19.05,2.08,2.06,3.61,3.75,2944,0.55,-0.39
"AUS_2019","AUS","2019","S1C9_batch1",NA,NA,114.86,109.75,111.02,119.96,28.41,28.04,1.83,1.92,2.86,3.47,2038.86,-0.27,0.29
"AUS_2019","AUS","2019","S1D10_batch1",46,46.86,102,106.08,115,139.7,20,23.71,1.92,1.9,3.18,3.24,174.7,-1.96,-0.95
"AUS_2019","AUS","2019","S1D11_batch1",45,46.36,115,116.58,109.33,118.71,24,27.71,2.15,2.14,4.16,4.41,3001.8,0.61,0.73
"AUS_2019","AUS","2019","S1D4_batch1",42,41.86,102,98.08,82,92.27,22,29.71,1.65,1.72,2.21,2.66,1494.3,-0.76,0.48
"AUS_2019","AUS","2019","S1D5_batch1",43,46.15,102,103.44,83,93.33,20,22.62,1.95,1.98,3.45,3.54,1546,-0.72,-0.18
"AUS_2019","AUS","2019","S1D6_batch1",42,42.86,102,106.08,100,108.2,35,35.71,1.97,2,3.5,3.68,1381.8,-0.87,-0.59
"AUS_2019","AUS","2019","S1D7_batch1",60,53.36,118,118.58,111.67,107.16,33.33,34.88,2.19,2.09,4.46,4.06,2648.4,0.28,0.95
"AUS_2019","AUS","2019","S1D8_batch1",59,60.36,131,131.08,180,163.2,40,41.21,2,2.02,3.45,3.58,3976.6,1.49,1.93
"AUS_2019","AUS","2019","S1E3_batch1",45,44.86,102,106.08,118.33,108.05,48.33,34.88,2.01,2.01,3.46,3.63,2273.4,-0.06,-0.2
"AUS_2019","AUS","2019","S1E4_batch1",44,43.36,102,104.58,100,105.7,35,30.71,2.09,2.04,3.92,3.82,2474.7,0.13,0.27
"AUS_2019","AUS","2019","S1E6_batch1",42,43.81,102,104.77,100.67,111.86,25,26.62,1.99,1.99,3.64,3.72,1709.2,-0.57,-0.63
"AUS_2019","AUS","2019","S1E9_batch1",42,45.24,107.5,109.05,90.84,82.69,25.83,26.03,1.95,1.95,3.21,3.17,1577.1,-0.69,-0.99
"AUS_2019","AUS","2019","S1F11_batch1",43,43.36,118,118.58,115,122.94,20,25.21,2.28,2.23,5.03,4.65,3758.4,1.29,1.76
"AUS_2019","AUS","2019","S1F1_batch1",43,41.36,102,103.08,100,83.2,40,29.21,2.02,2,3.77,3.86,2393.3,0.05,-0.47
"AUS_2019","AUS","2019","S1F2_batch1",42,43.36,102,106.58,116.67,106.49,33.33,32.38,1.91,1.93,3.46,3.41,2996.6,0.6,-0.29
"AUS_2019","AUS","2019","S1F2_batch2",42,44.86,115,114.08,105,110.7,15,23.21,2.05,1.99,3.51,3.43,1297.3,-0.94,-0.41
"AUS_2019","AUS","2019","S1F4_batch1",45,45.36,115,116.08,135,115.7,50,43.21,NA,NA,NA,NA,1374.9,-0.87,-0.68
"AUS_2019","AUS","2019","S1F6_batch1",46,44.48,102,104.1,114,93.33,24,28.95,1.98,2,3.53,3.57,2440.2,0.1,-0.04
"AUS_2019","AUS","2019","S1F7_batch1",40,41.86,115,114.08,105,118.81,30,28.21,2.05,2.03,4.07,3.88,4127.7,1.63,0.59
"AUS_2019","AUS","2019","S1G11_batch1",56,50.36,118,122.08,90,84.6,25,32.71,1.94,1.86,3.68,3.42,2239.4,-0.09,-0.38
"AUS_2019","AUS","2019","S1G1_batch1",48,48.86,102,104.08,120,124.94,25,26.71,1.96,1.99,3.14,3.37,2008.6,-0.3,0.64
"AUS_2019","AUS","2019","S1G2_batch2",43,43.36,115,117.08,115,105.94,25,30.71,2.01,1.95,4.29,3.84,3166.7,0.76,-0.21
"AUS_2019","AUS","2019","S1G3_batch1",42,43.36,102,106.08,90,105.94,20,28.21,1.88,1.92,3.1,3.26,1057,-1.16,-1.1
"AUS_2019","AUS","2019","S1G4_batch1",42,42.36,131,131.08,140,100.7,45,40.71,1.98,1.92,3.94,3.27,2935.2,0.55,-0.49
"AUS_2019","AUS","2019","S1G5_batch1",43,44.57,102,102.72,102,120.45,35.33,34.7,2,2.01,3.55,3.62,1307.3,-0.93,0.1
"AUS_2019","AUS","2019","S1G6_batch1",53,53.48,118,117.77,130,113.55,25,22.62,2.1,2.05,4.33,3.94,2197.7,-0.12,-0.51
"AUS_2019","AUS","2019","S1G8_batch1",43,47.36,131,131,125,127.27,20,23.71,2.03,2.03,3.79,3.74,2055,-0.25,0.14
"AUS_2019","AUS","2019","S1H10_batch1",44,44.36,112,112.58,100,108.2,29,28.21,1.94,1.94,3.45,3.54,4007.9,1.52,1.09
"AUS_2019","AUS","2019","S1H12_batch2",43,44.86,102,104.08,111.67,114.83,30,28.21,2.01,2.01,3.7,3.65,3913.2,1.43,0.2
"AUS_2019","AUS","2019","S1H1_batch1",46,48.48,112,112.44,118,126.33,35,25.95,1.95,2.01,3.43,3.67,1837.6,-0.45,0.45
"AUS_2019","AUS","2019","S1H5_batch1",45,47.86,104,108.08,90,93.2,20,20.71,1.91,1.94,2.96,3.26,1550.2,-0.71,-0.45
"AUS_2019","AUS","2019","S1H5_batch2",43,43.86,118,121.58,90,114.27,20,28.21,2.05,2.01,3.74,3.58,3116.3,0.71,0.51
"AUS_2019","AUS","2019","S1H7_batch1",56,49.48,112,110.77,100.33,107.19,51,39.62,2.08,2.09,3.94,4.08,2622.6,0.26,0.23
"AUS_2019","AUS","2019","S1H9_batch1",43,45.36,102,101.08,105,117.94,25,23.21,2.05,2.08,3.7,4.02,1427.9,-0.82,0.06
"AUS_2019","AUS","2019","S201_batch3",39,41.69,119.67,121.86,86.78,84.62,25.89,23.7,2.13,2.03,4.15,3.62,1029.2,-1.19,-1.01
"AUS_2019","AUS","2019","S203_batch3",42,44.81,96,101.77,102,98.55,30,26.62,1.88,1.92,2.89,3.24,895.7,-1.31,-0.25
"AUS_2019","AUS","2019","S204_batch3",42,44.86,131,131,115,125.94,35,33.71,1.99,2.01,3.45,3.7,1982.5,-0.32,0.02
"AUS_2019","AUS","2019","S206_batch3",49,49,131,131,110,110,60,60,2.27,2.27,4.95,4.95,749.8,-1.44,-1.44
"AUS_2019","AUS","2019","S208_batch3",49,46.86,115,114.08,155,157.6,30,33.21,2.02,2.04,3.9,4.13,3718.3,1.26,1.47
"AUS_2019","AUS","2019","S219_batch3",45,43.36,115,111.58,124.33,112.86,31.67,35.05,1.92,1.87,4.15,3.51,4341.5,1.82,0.5
"AUS_2019","AUS","2019","S21_batch3",47,45.86,102,106.58,100,105.94,15,23.21,1.96,1.94,3.39,3.36,3026,0.63,-0.11
"AUS_2019","AUS","2019","S222_batch3",44,44.36,102,104.58,115,113.27,35,33.21,1.96,1.94,3.92,3.63,1780.6,-0.5,1.09
"AUS_2019","AUS","2019","S224_batch3",42,45.81,118,117.44,131.67,130.06,26.67,32.5,2.17,2.08,4.79,4.11,3192,0.78,-0.3
"AUS_2019","AUS","2019","S227_batch3",56,56,131,131,135,135,36.67,36.67,2.07,2.07,4.1,4.1,2724.3,0.35,0.35
"AUS_2019","AUS","2019","S22_batch3",45,46.36,115,114.58,115,120.94,30,28.21,1.97,1.98,3.43,3.62,3324.4,0.9,0.64
"AUS_2019","AUS","2019","S231_batch3",51,50.36,118,120.08,130,124.27,30,35.71,2.42,2.3,4.76,4.44,2785.6,0.41,0.65
"AUS_2019","AUS","2019","S23_batch3",43,43.86,102,104.08,120,105.27,25,23.21,2.05,2.04,3.7,3.8,1165.8,-1.06,-0.95
"AUS_2019","AUS","2019","S28_batch3",43,46.36,131,124.08,105,115.6,20,23.21,1.84,1.88,3.37,3.42,1775,-0.51,-0.18
"AUS_2019","AUS","2019","S2A3_batch1",75,56.86,131,131.08,145,105.7,55,43.21,2.06,2.05,3.38,3.39,176.1,-1.96,-1.38
"AUS_2019","AUS","2019","S2A4_batch1",45,46.81,102,105.44,95,113.33,18,24.28,1.96,1.99,3.28,3.65,2484.4,0.14,0.36
"AUS_2019","AUS","2019","S2A9_batch1",43,45.36,131,131.08,128.33,114.86,30,38.21,1.93,1.85,3.41,3.02,4203.3,1.7,1.15
"AUS_2019","AUS","2019","S2B10_batch1",56,50.36,115,116.58,126.67,112.49,36.67,40.05,2.2,2.07,4.28,3.8,2039,-0.27,0.15
"AUS_2019","AUS","2019","S2B3_batch1",67,59.36,131,131.08,160,150.27,40,33.21,1.9,1.94,3.25,3.19,3875.8,1.4,0.42
"AUS_2019","AUS","2019","S2B7_batch1",42,43.36,102,102.58,109,125.6,29,32.71,2.11,2.19,3.96,4.28,3068.1,0.67,1.64
"AUS_2019","AUS","2019","S2B8_batch1",45,46.36,102,103.08,120,115.27,35,32.71,2.28,2.21,4.41,4.27,4613.8,2.07,2.52
"AUS_2019","AUS","2019","S2C10_batch2",49,48.36,115,114.58,126.67,139.83,28.33,32.38,1.92,1.95,3.28,3.5,3436.5,1,1.47
"AUS_2019","AUS","2019","S2C4_batch1",43,43.86,115,114.58,106.33,104.71,25,28.21,1.92,1.92,3.35,3.35,2793.3,0.42,-0.19
"AUS_2019","AUS","2019","S2C6_batch1",44,44.36,102,106.08,100,94.81,35,30.71,1.91,1.95,3.05,3.42,3196.2,0.78,0.63
"AUS_2019","AUS","2019","S2C8_batch1",51,47.86,118,120.08,85,85.7,26.67,27.55,2.38,2.27,5.31,4.77,15.7,-2.11,-1.15
"AUS_2019","AUS","2019","S2C9_batch1",59,50.86,102,103.08,120,110.6,37.33,29.38,1.96,1.98,3.48,3.61,2773.2,0.4,0.86
"AUS_2019","AUS","2019","S2D1_batch1",45,45.86,131,131,130,122.6,40,30.71,1.78,1.83,2.89,3.12,1871.8,-0.42,0.1
"AUS_2019","AUS","2019","S2D2_batch2",41,43.48,115,113.44,110,93.84,25,24.95,1.94,1.97,3.8,3.74,3935.3,1.45,0.29
"AUS_2019","AUS","2019","S2D3_batch1",43,43.86,102,104.08,104,116.6,31,28.71,1.94,2.02,3.48,3.8,1934.9,-0.36,0.5
"AUS_2019","AUS","2019","S2D4_batch1",44,47.81,112,115.44,105,106.93,30,25.95,2.03,1.97,3.72,3.52,3351.2,0.92,-0.36
"AUS_2019","AUS","2019","S2D9_batch1",41,42.86,115,116.08,113.33,101.71,28.33,22.38,2.02,2,3.6,3.57,2315.8,-0.02,-0.42
"AUS_2019","AUS","2019","S2E11_batch1",62,53.36,102,106.08,130,118.2,40,31.71,1.96,1.95,4.55,4.03,1796.3,-0.49,-0.24
"AUS_2019","AUS","2019","S2E3_batch1",53,47.36,109,113.08,123.33,102.05,28.33,34.38,2.05,1.94,4.03,3.49,1850,-0.44,-0.21
"AUS_2019","AUS","2019","S2E4_batch1",46,46.15,102,107.1,107,128.53,25,25.12,2.02,2.03,3.71,3.9,1272.9,-0.97,0.23
"AUS_2019","AUS","2019","S2E4_batch2",44,45.86,115,114.58,100,100.27,36.67,31.55,1.95,1.95,3.38,3.43,2725.8,0.36,-0.05
"AUS_2019","AUS","2019","S2E5_batch1",40,39.36,96,97.58,75,63.2,35,30.71,NA,NA,NA,NA,727.5,-1.46,-1.2
"AUS_2019","AUS","2019","S2E6_batch1",47,45.15,118,115.1,120,107.53,25,25.95,2.03,2.02,3.76,3.84,1656.7,-0.62,-0.3
"AUS_2019","AUS","2019","S2F11_batch1",43,44.36,115,114.08,100,114.27,15,14.46,2,2.03,3.71,3.81,1830.8,-0.46,0.18
"AUS_2019","AUS","2019","S2F6_batch1",45,44.86,109,114.08,65,57.27,35,26.21,2.33,2.34,4.96,4.98,624,-1.56,-1.49
"AUS_2019","AUS","2019","S2F9_batch2",43,46.81,102,106.77,132,133.73,35,30.95,1.93,1.93,3.03,3.11,882.8,-1.32,-0.36
"AUS_2019","AUS","2019","S2G2_batch1",50,44.86,102,106.08,65,59.2,15,18.21,1.97,1.97,3.46,3.48,615.4,-1.56,-1.29
"AUS_2019","AUS","2019","S2G3_batch1",44,45.86,102,100.08,96,95.6,36,30.21,1.95,1.98,3.62,3.72,1877.2,-0.42,-0.21
"AUS_2019","AUS","2019","S2G8_batch1",43,45.36,102,106.58,109,120.6,28.33,23.38,2.04,2.14,4.06,4.26,3095.2,0.69,-0.12
"AUS_2019","AUS","2019","S2G9_batch2",40,40.86,102,106.08,108.67,95.03,26.67,33.55,1.93,1.96,3.4,3.53,1404.7,-0.85,-0.86
"AUS_2019","AUS","2019","S2H10_batch1",45,46.36,102,106.08,105,138.6,25,24.21,2.05,2.01,3.76,3.76,2912.9,0.53,0.21
"AUS_2019","AUS","2019","S2H11_batch1",47,48.36,102,104.08,105,100.31,25,31.71,1.94,1.95,3.49,3.5,1460,-0.8,-0.5
"AUS_2019","AUS","2019","S2H3_batch1",41,44.81,112,109.44,113,114.93,35,27.62,1.99,2,3.51,3.71,3147.8,0.74,0.37
"AUS_2019","AUS","2019","S2H5_batch1",45,45.36,102,103.08,108.33,113.89,30,28.21,2.04,2.08,4.36,4.32,3869,1.39,-0.17
"AUS_2019","AUS","2019","S2H6_batch1",41,42.86,102,104.08,101.67,116.49,23.33,29.88,1.88,1.93,3.24,3.6,3354,0.93,0.61
"AUS_2019","AUS","2019","S2H8_batch1",42,43.36,131,129.08,116.33,123.05,35.67,30.05,2.11,2.06,3.86,3.87,3188.4,0.78,0.01
"AUS_2019","AUS","2019","S3A10_batch1",42,43.36,102,106.58,120,136.6,30,25.71,2.09,2.08,4.17,4.16,3064.1,0.66,0.82
"AUS_2019","AUS","2019","S3A4_batch1",56,51.86,118,118,125,107.56,33.33,29.88,NA,NA,NA,NA,1521.6,-0.74,-0.1
"AUS_2019","AUS","2019","S3A5_batch1",43,43.86,112,112.08,108,120.27,27,22.71,2.03,2.03,3.36,3.51,2401.2,0.06,0.12
"AUS_2019","AUS","2019","S3B3_batch1",44,44,102,102,127,128.47,28.17,28.17,1.94,1.94,3.6,3.6,4203,1.7,2.21
"AUS_2019","AUS","2019","S3B8_batch1",59,58.36,131,129.08,145,148.94,33,36.71,2.07,2.02,3.77,3.48,3727.7,1.27,0.26
"AUS_2019","AUS","2019","S3C1_batch1",59,56.36,131,129.08,158,168.6,21,24.71,2,1.96,3.87,3.63,4533.5,2,1.15
"AUS_2019","AUS","2019","S3C4_batch1",45,47.36,131,129.08,155,122.6,47,45.21,1.76,1.79,2.69,3.08,1732.4,-0.55,0.22
"AUS_2019","AUS","2019","S3C7_batch1",51,51,115,115,105,90.71,35,35,2,2,3.69,3.69,2756.6,0.38,-0.32
"AUS_2019","AUS","2019","S3D11_batch1",44,44.86,131,131.08,150,123.2,50,40.71,2.24,2.18,4.64,4.16,3101.1,0.7,-0.07
"AUS_2019","AUS","2019","S3D1_batch1",45,46.36,118,120.08,115,115.7,30,34.21,2.29,2.22,5.03,4.51,3478.3,1.04,1.78
"AUS_2019","AUS","2019","S3D3_batch1",47,45.86,102,103.08,98.33,95.05,30,26.21,1.78,1.81,2.93,3.16,1693,-0.58,-0.68
"AUS_2019","AUS","2019","S3D4_batch1",50,49.24,112,112.05,110.16,110.57,29.83,29.03,1.94,1.92,3.42,3.26,1997.35,-0.31,0.06
"AUS_2019","AUS","2019","S3D5_batch1",43,43.86,115,114.08,125,128.6,25,35.71,2,2.02,3.62,3.88,3021.4,0.62,-0.15
"AUS_2019","AUS","2019","S3D6_batch1",42,44.86,115,116.08,100,115.6,25,23.21,1.97,1.96,3.54,3.53,2275,-0.05,-0.07
"AUS_2019","AUS","2019","S3D8_batch1",45,44.91,118,119.39,122.66,105.54,35,38.81,2.03,2,4.07,3.78,4266.4,1.76,0.59
"AUS_2019","AUS","2019","S3E10_batch1",46,45.36,115,106.08,120,127.81,25,23.71,1.99,2,3.31,3.58,2918.9,0.53,0.33
"AUS_2019","AUS","2019","S3E4_batch1",52,51.86,118,120.08,130,127.27,30,35.71,2.19,2.17,4.19,4.11,2152,-0.17,1.06
"AUS_2019","AUS","2019","S3E5_batch1",43,45.15,112,108.1,102.33,114.79,22.67,18.5,1.94,1.91,3.22,3.32,986.4,-1.23,-0.28
"AUS_2019","AUS","2019","S3E9_batch1",48,46.36,115,116.08,120,111.6,31.67,30.05,2.01,2,3.92,3.88,3743,1.28,0.68
"AUS_2019","AUS","2019","S3F1_batch1",58,53.86,112,117.08,148.33,105.38,46.67,37.05,2.19,2.09,4.64,3.91,1830.4,-0.46,-0.62
"AUS_2019","AUS","2019","S3F6_batch1",46,47.36,115,114.58,110,140.94,21.67,32.3,2.25,2.29,5.03,4.94,3394.5,0.96,1.2
"AUS_2019","AUS","2019","S3F8_batch1",45,44.86,131,129.08,121,101.27,44,47.21,1.86,1.82,2.99,2.89,3041.6,0.64,-0.63
"AUS_2019","AUS","2019","S3G6_batch1",59,59.36,131,131.08,140,140.94,40,38.21,NA,NA,NA,NA,2065.3,-0.25,-0.36
"AUS_2019","AUS","2019","S3G9_batch1",48,46.36,102,104.58,114,132.27,37.33,34.38,2.06,2.08,3.99,4.12,2636.7,0.27,1.34
"AUS_2019","AUS","2019","S3H6_batch1",42,43.36,102,104.58,120,112.6,42,27.96,1.89,1.97,3.2,3.53,3355,0.93,0.06
"AUS_2019","AUS","2019","S3H7_batch1",47,46.15,115,115.1,160,132.3,35,35.95,1.97,2.03,3.56,4.1,4198.5,1.69,1.04
"AUS_2019","AUS","2019","S3H8_batch1",51,49.36,102,99.58,68,85.6,26,23.21,2.18,2.16,4.46,4.47,440.9,-1.72,-0.63
"AUS_2019","AUS","2019","S40_batch3",45,48.36,104,107.58,90,90.7,20,25.71,2.18,2.18,4.28,4.28,1752.2,-0.53,-0.53
"AUS_2019","AUS","2019","S44_batch3",52,52,131,131,112.67,112.67,41.67,41.67,1.89,1.89,3.16,3.16,1425.4,-0.83,-0.83
"AUS_2019","AUS","2019","S45_batch3",68,68,131,131,90,90,35,35,1.97,1.97,3.35,3.35,241.2,-1.9,-1.9
"AUS_2019","AUS","2019","S46_batch3",NA,NA,131,131,NA,NA,NA,NA,NA,NA,NA,NA,0,-2.12,-2.12
"AUS_2019","AUS","2019","S47_batch3",59,53.36,115,116.08,120,130.94,35,45.71,2.3,2.26,4.77,4.53,196.6,-1.94,0.18
"AUS_2019","AUS","2019","S49_batch3",46.5,47.11,107,108.08,128.33,120.05,34.17,31.55,1.93,1.97,3.32,3.55,1992.25,-0.31,-0.07
"AUS_2019","AUS","2019","S4B2_batch1",45,47.36,131,129.08,157.67,156.83,40,33.21,2.03,2.02,3.78,3.56,3717.7,1.26,0.04
"AUS_2019","AUS","2019","S4B5_batch1",48,47.86,102,104.58,106.67,119.03,30.67,28.55,1.93,1.95,3.48,3.56,2343.8,0.01,0.2
"AUS_2019","AUS","2019","S4B6_batch1",41,40.86,109,107.58,90,90.94,25,25.71,1.99,1.98,3.53,3.6,1159.4,-1.07,-0.84
"AUS_2019","AUS","2019","S4B8_batch1",47,45.86,102,106.08,115,133.27,15,18.71,2.08,2.1,3.56,3.7,1816.8,-0.47,-0.04
"AUS_2019","AUS","2019","S4B9_batch1",59,56.86,115,116.08,140,150.94,40,56.71,2.06,2.03,3.85,3.64,2966.8,0.57,0.64
"AUS_2019","AUS","2019","S4C8_batch1",48,47.86,102,104.08,103.33,125.38,21.67,31.55,1.88,1.93,3.36,3.51,2800.5,0.42,0.6
"AUS_2019","AUS","2019","S4D10_batch1",43,43.86,115,116.58,120,115.94,30,28.21,2.07,2.08,4.2,4.08,2579.7,0.22,1.43
"AUS_2019","AUS","2019","S4D1_batch1",56,51.36,131,131.08,150,144.81,50,43.21,1.82,1.9,2.65,3.02,2337,0,-0.29
"AUS_2019","AUS","2019","S4D2_batch1",43,45.86,115,114.58,104,117.27,22.33,29.38,1.95,2.09,3.3,3.82,2298.6,-0.03,0.19
"AUS_2019","AUS","2019","S4D3_batch1",56,50.15,118,119.44,125,131.05,35,39.45,2.12,2.01,4.39,3.86,3133.3,0.73,-0.11
"AUS_2019","AUS","2019","S4D8_batch1",45,42.36,102,106.08,75,75.7,20,23.21,1.96,1.95,3.65,3.59,1193.8,-1.04,-0.81
"AUS_2019","AUS","2019","S4D9_batch1",47,45.36,115,109.58,110,136.6,30,32.21,2.05,2.06,3.73,3.82,787.6,-1.41,-0.34
"AUS_2019","AUS","2019","S4E11_batch1",41,41,115,115,110,90.71,30,30,1.88,1.88,3.36,3.36,3421.6,0.99,0.52
"AUS_2019","AUS","2019","S4E2_batch1",43,44.36,115,116.58,135,152.6,35,33.21,2.26,2.24,4.48,4.26,3377,0.95,0.28
"AUS_2019","AUS","2019","S4F11_batch1",49,49.54,112,111.37,120,125.49,37,27.82,1.93,1.99,3.34,3.64,2438.6,0.09,-0.36
"AUS_2019","AUS","2019","S4F1_batch1",45,44.48,118,118.44,94.33,95.79,33.33,30.06,2.28,2.21,4.74,4.48,2670.3,0.3,-0.39
"AUS_2019","AUS","2019","S4F8_batch1",48,49.86,115,114.08,125,125.94,25,24.46,2.05,2.04,3.78,3.9,3515.1,1.07,0.38
"AUS_2019","AUS","2019","S4G1_batch1",44,47.86,131,131.08,135,128.2,50,46.71,2.09,2.03,4.05,3.71,4004.3,1.52,0.38
"AUS_2019","AUS","2019","S4G8_batch1",41,41.86,104,107.58,90,88.2,23,22.21,1.9,1.91,3.3,3.46,3632.8,1.18,1.01
"AUS_2019","AUS","2019","S4H4_batch1",45,46.36,118,121.58,145,165.7,23.33,26.88,1.91,1.91,3.66,3.67,2906.9,0.52,0.77
"AUS_2019","AUS","2019","S4H6_batch1",41,41,131,131,131.67,104.05,46.67,46.67,2.1,2.1,3.64,3.64,1789.2,-0.5,-0.92
"AUS_2019","AUS","2019","S4H9_batch1",42,43.36,115,114.08,120,101.94,25,28.21,1.96,1.96,3.23,3.37,2434.6,0.09,-0.66
"AUS_2019","AUS","2019","S50_batch3",43,44.09,114.14,108.35,97.88,104.54,24.3,27.91,1.76,1.86,2.48,2.94,1366.91,-0.88,-0.77
"AUS_2019","AUS","2019","S517_batch3",51,47.86,102,104.58,123.67,121.99,33.33,32.38,2.01,2,3.8,3.81,2603.8,0.24,-0.15
"AUS_2019","AUS","2019","S533_batch3",43,44.81,118,112.44,99,102.31,13.33,28.06,2.26,2.02,4.08,3.56,2686.5,0.32,-0.56
"AUS_2019","AUS","2019","S569_batch3",50,47.36,118,120.08,145,156.6,35,33.21,2.11,2.14,4.38,4.44,3225,0.81,0.68
"AUS_2019","AUS","2019","S56_batch3",49,46.86,102,106.08,143.33,137.71,31.67,32.55,2.06,2.06,4.24,4.24,4653.1,2.11,1.34
"AUS_2019","AUS","2019","S5B1_batch2",43,45.36,102,102.58,110,102.6,50,38.21,1.92,1.94,3.38,3.61,914.2,-1.29,-0.68
"AUS_2019","AUS","2019","S5B5_batch2",41,44.36,131,117.08,112,130.94,30,33.21,2,2.03,3.59,3.57,2868.9,0.49,0.25
"AUS_2019","AUS","2019","S5C12_batch2",49,50.36,118,119.08,131.67,120.49,21.67,19.05,1.9,1.87,3.4,3.39,3456.4,1.02,0.22
"AUS_2019","AUS","2019","S5D4_batch2",47,46.48,112,112.77,160.67,140.26,28.67,27.17,2.06,2.05,4.33,4.16,3374,0.94,0.68
"AUS_2019","AUS","2019","S5D5_batch2",56,50.36,118,120.08,95,90.94,35,30.71,2.07,1.96,3.93,3.52,939.3,-1.27,-0.12
"AUS_2019","AUS","2019","S5E10_batch2",50,47.36,125,128.08,125,100.94,40,38.21,2.09,2.06,3.92,3.65,1060.3,-1.16,-0.6
"AUS_2019","AUS","2019","S5E1_batch2",57,50.86,112,112.58,100,122.6,35,33.21,2.22,2.26,4.81,4.75,2065.2,-0.25,0.17
"AUS_2019","AUS","2019","S5E2_batch2",80,69.86,131,131.08,166.67,147.49,60,53.21,1.92,1.97,2.68,2.81,462.4,-1.7,-1.43
"AUS_2019","AUS","2019","S5F1_batch2",54,49.36,106,109.08,130,135.27,40,30.71,2.11,2.07,3.95,3.87,1043.4,-1.17,-0.56
"AUS_2019","AUS","2019","S5F2_batch2",66,59.86,131,131.08,NA,NA,NA,NA,1.99,1.98,3.02,3.11,1313.6,-0.93,-0.69
"AUS_2019","AUS","2019","S5F5_batch2",42,44.86,118,118.58,126.67,93.83,38.33,29.88,2.04,2.11,3.64,4.09,3602.2,1.15,-0.05
"AUS_2019","AUS","2019","S5G11_batch2",47,45.86,115,116.58,115,119.27,35,35.71,2.11,2.11,4.19,3.9,2355.7,0.02,0.34
"AUS_2019","AUS","2019","S5G2_batch2",44,45.86,102,106.58,100,138.27,15,22.71,2.12,2.14,4.92,4.31,1768.2,-0.52,1.18
"AUS_2019","AUS","2019","S5H2_batch2",44,45.86,118,118.58,131.67,113.49,25,25.71,1.99,2.02,NA,NA,2636.3,0.27,-0.3
"AUS_2019","AUS","2019","S662_batch3",46,46,131,131,115,105.71,30,30,2.03,2.03,3.45,3.45,541.8,-1.63,-1.63
"AUS_2019","AUS","2019","S692_batch3",43,43.86,112,112.58,82.33,87.38,10,15.71,1.93,1.97,3.45,3.55,1728.8,-0.55,0.1
"AUS_2019","AUS","2019","S6A6_batch2",47,49.36,102,106.08,97,82.94,27.33,21.88,2.06,2.09,4.26,4.13,2477,0.13,-0.71
"AUS_2019","AUS","2019","S6C1_batch2",44,45.86,102,104.58,105,127.6,20,29.21,1.74,1.68,2.39,2.72,2718.7,0.35,0.28
"AUS_2019","AUS","2019","S6C2_batch2",53,53,131,131,102.5,102.5,40,40,2.06,2.06,3.95,3.95,24,-2.1,-2.1
"AUS_2019","AUS","2019","S6C4_batch2",41,42.36,118,119.58,130,110.7,30,33.21,2.17,2.16,4.48,4.34,2982.1,0.59,-0.17
"AUS_2019","AUS","2019","S6D1_batch2",43,46.36,118,119.08,130,105.94,40,41.71,1.89,1.89,3.17,3.17,3286.3,0.86,-0.46
"AUS_2019","AUS","2019","S6H7_batch2",41,42.36,115,116.08,120,110.6,25,30.71,1.94,1.86,3.83,3.39,3442.8,1.01,0.15
"AUS_2019","AUS","2019","S716_batch3",43,45.36,102,106.58,118.33,98.71,25,25.71,2.04,2.05,4.13,3.99,3621.2,1.17,0
